smiles,murcko_scaffold
CNc1nc(Nc2ccc(-n3cnc(N4CCOCC4)n3)cc2)ncc1Cl,c1cnc(Nc2ccc(-n3cnc(N4CCOCC4)n3)cc2)nc1
NC(=O)c1ccccc1Nc1nc(Nc2ncncn2)ncc1Cl,c1ccc(Nc2ccnc(Nc3ncncn3)n2)cc1
Cc1c(-c2ccnc(NC3CC=CCC3)n2)cnn1C,C1=CCC(Nc2nccc(-c3cn[nH]c3)n2)CC1
c1cc(-c2cn[nH]c2C2CC2)nc(NC2CC2)n1,c1cc(-c2cn[nH]c2C2CC2)nc(NC2CC2)n1
NC(=O)c1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
CCN(C)C(=O)c1ccc(Nc2nccc(-c3ccc(OC)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
Cn1ncc(-c2ccnc(NC3CCC(N)CC3)n2)c1C1(C)CCOCC1,c1cc(-c2cn[nH]c2C2CCOCC2)nc(NC2CCCCC2)n1
CC1CCC(c2c(-c3ccnc(NC4CCC(NC(N)=O)CC4)n3)cnn2C)C1,c1cc(-c2cn[nH]c2C2CCCC2)nc(NC2CCCCC2)n1
O=c1nc(-c2ccnc(NC3CCC(NC4CCOC4)CC3)n2)cc[nH]1,O=c1nc(-c2ccnc(NC3CCC(NC4CCOC4)CC3)n2)cc[nH]1
Cc1c(-c2ccnc(NC3CC3)n2)cnn1C1CCN(C=O)C1,c1cc(-c2cnn(C3CCNC3)c2)nc(NC2CC2)n1
CCC(O)COc1nccc(-c2ccnc(NC3CC3)n2)n1,c1cc(-c2ccnc(NC3CC3)n2)ncn1
NCc1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
Nc1nc(NC2CC2)ncc1-c1c[nH]c2ncccc12,c1cnc2[nH]cc(-c3cnc(NC4CC4)nc3)c2c1
CC1CCC(Nc2nccc(-c3cnn(C)c3)n2)C1,c1cc(-c2cn[nH]c2)nc(NC2CCCC2)n1
O=COc1ccccc1Nc1nc(Nc2ccc(Cl)cc2)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
Clc1ccc(Nc2cc(-c3ccnc(NC4CC4)n3)ccn2)cc1Cl,c1ccc(Nc2cc(-c3ccnc(NC4CC4)n3)ccn2)cc1
O=S(=O)(c1ccc(Nc2nccc(-c3cc[nH]c3)n2)cc1)N1CCN(C2CC2)CC1,O=S(=O)(c1ccc(Nc2nccc(-c3cc[nH]c3)n2)cc1)N1CCN(C2CC2)CC1
Oc1ncc(-c2ccnc(NC3CC3)n2)c(NC2CCC2)n1,c1cc(-c2cncnc2NC2CCC2)nc(NC2CC2)n1
NC(=O)c1ccc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
O=C([O-])c1ccc(Nc2nccc(-c3cc(F)cc(N4CCOCC4)c3)n2)cc1,c1ccc(Nc2nccc(-c3cccc(N4CCOCC4)c3)n2)cc1
O=S(=O)(F)c1ccc(Nc2nccc(-c3cn[nH]c3)n2)cc1,c1ccc(Nc2nccc(-c3cn[nH]c3)n2)cc1
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2ccc(Br)cc12,O=C(Nc1ccccn1)Nc1ccnc2ccccc12
CCCc1cc(-c2ccnc(Nc3ccc(C4=CC(O)C=C4)cc3)n2)c[nH]1,C1=CC(c2ccc(Nc3nccc(-c4cc[nH]c4)n3)cc2)=CC1
Clc1ccc(Nc2nccc(-c3ccnc(NC4CC4)c3)n2)cc1,c1ccc(Nc2nccc(-c3ccnc(NC4CC4)c3)n2)cc1
O=CCN1CCC(Nc2nccc(-c3ccccc3)n2)CC1,c1ccc(-c2ccnc(NC3CCNCC3)n2)cc1
Nc1ncc(-c2ccnc(Nc3ccccc3)c2)[nH]1,c1ccc(Nc2cc(-c3cnc[nH]3)ccn2)cc1
Fc1ccc(-c2ccnc(NC3CC3)n2)cn1,c1cncc(-c2ccnc(NC3CC3)n2)c1
c1ccc(NC2CCC(Nc3nccc(-c4cn(CC5CC5)cn4)n3)CC2)nc1,c1ccc(NC2CCC(Nc3nccc(-c4cn(CC5CC5)cn4)n3)CC2)nc1
O=C(c1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1)N1CCOC1,O=C(c1ccc(Nc2nccc(Nc3ccccc3)n2)cc1)N1CCOC1
CCN(CC)CCNC(=O)c1cc(C)[nH]c1C=C1C(=O)Nc2ccc(C)cc21,O=C1Nc2ccccc2C1=Cc1ccc[nH]1
CCOc1nccc(-c2ccnc(NC3CC3)n2)c1-c1ccnc(NC2CC2)n1,c1cc(-c2ccnc(NC3CC3)n2)c(-c2ccnc(NC3CC3)n2)cn1
O=COc1ccccc1Nc1nc(NC2CCOCC2)ncc1Cl,c1ccc(Nc2ccnc(NC3CCOCC3)n2)cc1
Clc1cnc(NC2CCNCC2)nc1Nc1ccc(Br)cc1,c1ccc(Nc2ccnc(NC3CCNCC3)n2)cc1
Cn1ncc(-c2ccnc(NC3CC3)n2)c1Cc1ccccc1C(N)=O,c1ccc(Cc2[nH]ncc2-c2ccnc(NC3CC3)n2)cc1
CC(=O)c1cc(-c2ccnc(Nc3ccc(Cl)cc3)n2)ccn1,c1ccc(Nc2nccc(-c3ccncc3)n2)cc1
CC1(O)C(=O)NCc2cc(-c3ccnc(NC4CCC4)n3)cnc21,O=C1Cc2ncc(-c3ccnc(NC4CCC4)n3)cc2CN1
Cn1ncc(-c2ccnc(NC3CCCC(N)C3)n2)c1Cl,c1cc(-c2cn[nH]c2)nc(NC2CCCCC2)n1
Cn1ncc(-c2ccnc(NC3CSC(=O)C3)n2)c1Cl,O=C1CC(Nc2nccc(-c3cn[nH]c3)n2)CS1
Cn1ncc(-c2ccnc(NC3CCN(C4CSC(=O)C4)CC3)n2)c1Cl,O=C1CC(N2CCC(Nc3nccc(-c4cn[nH]c4)n3)CC2)CS1
ClCc1ccc(Nc2nccc(-c3ccccc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
COc1ccnc(N(CC2CC2)c2cncc(-c3ccnc(NC4CC4)n3)c2)c1,c1ccc(N(CC2CC2)c2cncc(-c3ccnc(NC4CC4)n3)c2)nc1
Oc1ncc(-c2ccnc(NC3CC3)n2)c(NC2CC2F)n1,c1cc(-c2cncnc2NC2CC2)nc(NC2CC2)n1
NCc1ccc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
OC1CCC(Nc2nccc(-c3cn[nH]c3C3CCC3)n2)CC1,c1cc(-c2cn[nH]c2C2CCC2)nc(NC2CCCCC2)n1
CC1CC(c2c(-c3ccnc(NC4CC4)n3)cnn2C)CN1C,c1cc(-c2cn[nH]c2C2CCNC2)nc(NC2CC2)n1
CC1CCC(Nc2nccc(-c3ccc[nH]3)n2)CC1,c1c[nH]c(-c2ccnc(NC3CCCCC3)n2)c1
Sc1ccc(-c2ccnc(NC3CCC(S)CC3)n2)cn1,c1cncc(-c2ccnc(NC3CCCCC3)n2)c1
Nc1cccc(Nc2nc(Nc3cccc(N4CCOCC4)c3)ncc2Cl)n1,c1ccc(Nc2ccnc(Nc3cccc(N4CCOCC4)c3)n2)nc1
Cc1ccc(-c2ccnc(Nc3ccc(CN4CCCN(C)CC4)cc3)n2)s1,c1csc(-c2ccnc(Nc3ccc(CN4CCCNCC4)cc3)n2)c1
FC1CCC(Nc2nccc(-c3c[nH]nc3Cl)n2)CC1,c1cc(-c2cn[nH]c2)nc(NC2CCCCC2)n1
CCNc1nccc(-c2ccc(Nc3ccccc3)cc2)n1,c1ccc(Nc2ccc(-c3ccncn3)cc2)cc1
CC1CCC(Nc2nccc(-c3cnn(C4CCC(O)CC4)c3)n2)C1,c1cc(-c2cnn(C3CCCCC3)c2)nc(NC2CCCC2)n1
NC(=O)c1ccccc1Nc1nc(NC2CC=C(F)C2)ncc1Cl,C1=CCC(Nc2nccc(Nc3ccccc3)n2)C1
CC1(O)C(=O)OCc2cc(-c3ccnc(NC4CCCCC4)n3)cnc21,O=C1Cc2ncc(-c3ccnc(NC4CCCCC4)n3)cc2CO1
Sc1cc(Nc2nccc(-c3ccccc3)n2)cs1,c1ccc(-c2ccnc(Nc3ccsc3)n2)cc1
NC1CC=C(Nc2nccc(-c3ccccc3)n2)CC1,C1=C(Nc2nccc(-c3ccccc3)n2)CCCC1
CNCc1ccc(-c2ccnc(NC3CCOCC3)n2)cc1,c1ccc(-c2ccnc(NC3CCOCC3)n2)cc1
C=C(C)c1ccccc1Nc1nc(NC2CC2)ncc1Cl,c1ccc(Nc2ccnc(NC3CC3)n2)cc1
CCN(C)Cc1ccc(Nc2nccc(-c3cn[nH]c3)n2)cc1,c1ccc(Nc2nccc(-c3cn[nH]c3)n2)cc1
CCCC(=O)c1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
Clc1cc(-c2ccnc(Nc3ccccc3)n2)ccn1,c1ccc(Nc2nccc(-c3ccncc3)n2)cc1
Fc1cccc(Nc2nc(NC3CC3)ncc2Cl)c1,c1ccc(Nc2ccnc(NC3CC3)n2)cc1
O=CNc1cc(-c2ccnc(Nc3ccccc3)n2)ccn1,c1ccc(Nc2nccc(-c3ccncc3)n2)cc1
CN1CCCC(Nc2nccc(-c3cn[nH]c3Cl)n2)CC1,c1cc(-c2cn[nH]c2)nc(NC2CCCNCC2)n1
O=C1Nc2cccc(-c3ccnc(NC4CC4)n3)c2C1O,O=C1Cc2c(cccc2-c2ccnc(NC3CC3)n2)N1
CCN(CC)CCNC(=O)c1sc(C)c(C=C2C(=O)Nc3ccc(F)cc32)c1C,O=C1Nc2ccccc2C1=Cc1ccsc1
FC1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)C1,c1cnc2[nH]cc(-c3ccnc(NC4CCCC4)n3)c2c1
O=S1CC(Nc2nccc(-c3ccc(Cl)cc3)n2)CS1,O=S1CC(Nc2nccc(-c3ccccc3)n2)CS1
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2ccc(CO)cc12,O=C(Nc1ccccn1)Nc1ccnc2ccccc12
O=CNc1nccc(-c2ccnc(NC3CC3)n2)n1,c1cc(-c2ccnc(NC3CC3)n2)ncn1
Fc1ccc(Nc2nc(NC3CCNCC3)ncc2Cl)cc1,c1ccc(Nc2ccnc(NC3CCNCC3)n2)cc1
CCCC(C)c1c(-c2ccnc(NC3CC3)n2)cnn1C,c1cc(-c2cn[nH]c2)nc(NC2CC2)n1
OCc1ccccc1Nc1nc(Nc2ccccc2F)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
Clc1ccc(-c2ccnc(NC3CCC(Br)CC3)n2)cc1,c1ccc(-c2ccnc(NC3CCCCC3)n2)cc1
c1ccc(Nc2cc(-c3ccnc(NC4CCC4)n3)ccn2)cc1,c1ccc(Nc2cc(-c3ccnc(NC4CCC4)n3)ccn2)cc1
O=C(Nc1nc(Nc2ccccc2)ncc1Cl)c1cc(Br)ccn1,O=C(Nc1ccnc(Nc2ccccc2)n1)c1ccccn1
OC1=NCc2c1cccc2-c1ccnc(NC2CC2)n1,C1=NCc2c1cccc2-c1ccnc(NC2CC2)n1
CC1CCC(Nc2nccc(-c3cc[nH]c3)n2)CC1,c1cc(-c2cc[nH]c2)nc(NC2CCCCC2)n1
Fc1ccc(Nc2nccc(-c3nc(NC4CCCC4)ncc3Cl)n2)cc1,c1ccc(Nc2nccc(-c3ccnc(NC4CCCC4)n3)n2)cc1
O=c1cc(-c2ccnc(NC3CC3)n2)c(Nc2ccccc2)c[nH]1,O=c1cc(-c2ccnc(NC3CC3)n2)c(Nc2ccccc2)c[nH]1
NC(=O)c1ccccc1Cc1c(-c2ccnc(NC3CC3)n2)cnn1CC1CC1,c1ccc(Cc2c(-c3ccnc(NC4CC4)n3)cnn2CC2CC2)cc1
CC(F)(C(N)=O)c1ncc(-c2ccnc(Nc3ccccc3)n2)cn1,c1ccc(Nc2nccc(-c3cncnc3)n2)cc1
CC1(n2ncc(-c3ccnc(NC4CCCC4)n3)c2Cl)CC1,c1cc(-c2cnn(C3CC3)c2)nc(NC2CCCC2)n1
Brc1cccc(-c2ccnc(NC3CCOC3)n2)c1,c1ccc(-c2ccnc(NC3CCOC3)n2)cc1
CC1CC(c2c(-c3ccnc(NC4COC4)n3)cnn2C)CN1,c1cc(-c2cn[nH]c2C2CCNC2)nc(NC2COC2)n1
Cn1ncc(-c2ccnc(NC3CC3)n2)c1C(CCO)CC1CC1,c1cc(-c2cn[nH]c2CCC2CC2)nc(NC2CC2)n1
O=C(c1ccc(Nc2nccc(-c3cn[nH]c3C3CCCC3)n2)cc1)N1CCOCC1,O=C(c1ccc(Nc2nccc(-c3cn[nH]c3C3CCCC3)n2)cc1)N1CCOCC1
c1cc(-c2cn[nH]c2C2CCOCC2)nc(NC2CCOCC2)n1,c1cc(-c2cn[nH]c2C2CCOCC2)nc(NC2CCOCC2)n1
Nc1nc(-c2ccnc(NC3CC3)n2)c(F)c[n+]1[O-],c1cc(-c2cc[nH+]cn2)nc(NC2CC2)n1
Fc1nc(NC2CC2)ncc1-c1c[nH]c2ncccc12,c1cnc2[nH]cc(-c3cnc(NC4CC4)nc3)c2c1
NC(=O)c1c(Cl)ccnc1-c1ccnc(NC2CC2)n1,c1ccc(-c2ccnc(NC3CC3)n2)nc1
Clc1ccc(Nc2nccc(-c3ccnc(NC4CCNC4)n3)n2)cc1,c1ccc(Nc2nccc(-c3ccnc(NC4CCNC4)n3)n2)cc1
CNC1CCC(Nc2nc(Nc3ccccc3F)ncc2Cl)CC1,c1ccc(Nc2nccc(NC3CCCCC3)n2)cc1
CC(F)(C#N)c1ncc(-c2ccnc(NC3CCC3)n2)nc1NC1CC1,c1cc(-c2cncc(NC3CC3)n2)nc(NC2CCC2)n1
O=C1Cc2ncc(-c3ccnc(NC4CC4)n3)nc2N1,O=C1Cc2ncc(-c3ccnc(NC4CC4)n3)nc2N1
CCCCn1c(CC)c(-c2ccnc(NC3CC3)n2)c2cccnc21,c1cnc2[nH]cc(-c3ccnc(NC4CC4)n3)c2c1
O=c1[nH]cc(-c2ccnc(Nc3ccccc3)c2)c2cccnc12,O=c1[nH]cc(-c2ccnc(Nc3ccccc3)c2)c2cccnc12
Cc1ccc(C(=O)O)cc1Nc1nccc(-c2cc(F)cc(N3CCOCC3)c2)n1,c1ccc(Nc2nccc(-c3cccc(N4CCOCC4)c3)n2)cc1
Nc1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
O=S1CC=C(Nc2nccc(-c3ccc(Cl)cc3)n2)C1,O=S1CC=C(Nc2nccc(-c3ccccc3)n2)C1
Nc1ncc(Cl)c(Nc2nc(Nc3ccccc3)ncc2Cl)n1,c1ccc(Nc2nccc(Nc3ccncn3)n2)cc1
N#Cc1ccccc1Nc1nc(Nc2ccc(N)cc2)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
CC1CCC(c2[nH]ncc2-c2ccnc(Nc3ccccc3)n2)C1,c1ccc(Nc2nccc(-c3cn[nH]c3C3CCCC3)n2)cc1
Cc1c(-c2ccnc(NC3COC3)n2)cnn1C1CCOC1,c1cc(-c2cnn(C3CCOC3)c2)nc(NC2COC2)n1
COc1ccc(-c2ccnc(NC3CCN(C4CCNCC4)C3)n2)cc1,c1ccc(-c2ccnc(NC3CCN(C4CCNCC4)C3)n2)cc1
CC(C)C(=O)Nc1nccc(-c2ccc(Nc3cccc(C(N)=O)c3)cc2)n1,c1ccc(Nc2ccc(-c3ccncn3)cc2)cc1
O=C1CCC(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)N1,O=C1CCC(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)N1
CCCc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1,O=C(Nc1ccccn1)Nc1ccnc2ccccc12
Cn1ncc(-c2ccnc(NC3CCN(C4CCCSC4)CC3)n2)c1Cl,c1cc(-c2cn[nH]c2)nc(NC2CCN(C3CCCSC3)CC2)n1
Brc1cccc(-c2ccnc(NC3CC3)n2)c1,c1ccc(-c2ccnc(NC3CC3)n2)cc1
N#Cc1ccccc1Nc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)ncc1Cl,O=C(c1ccc(Nc2nccc(Nc3ccccc3)n2)cc1)N1CCOCC1
CCC(Nc1ncc(Cl)c(Nc2ccccc2C(N)=O)n1)C1CCC1,c1ccc(Nc2ccnc(NCC3CCC3)n2)cc1
CC=C1CCC(Nc2nccc(-c3cn(C)c(F)c3-c3cnn(C)c3F)n2)CC1,C=C1CCC(Nc2nccc(-c3c[nH]cc3-c3cn[nH]c3)n2)CC1
CN1CC(F)(F)c2ncc(-c3ccnc(NC4CC4)n3)nc2C1=O,O=C1NCCc2ncc(-c3ccnc(NC4CC4)n3)nc21
Clc1cc(-c2ccnc(NC3CC3)n2)cc(N2CCOCC2)c1,c1cc(-c2ccnc(NC3CC3)n2)cc(N2CCOCC2)c1
Oc1nc(Nc2ccccc2)ncc1-c1ccnc(NC2CC2)n1,c1ccc(Nc2ncc(-c3ccnc(NC4CC4)n3)cn2)cc1
CCC1CCC(c2n[nH]cc2-c2ccnc(NC3CC3)n2)C1,c1cc(-c2c[nH]nc2C2CCCC2)nc(NC2CC2)n1
CNc1cccc(-c2ccnc(NC3CCOCC3)n2)c1,c1ccc(-c2ccnc(NC3CCOCC3)n2)cc1
Fc1cc(NC2CC2)ncc1-c1ccnc(Nc2ccccc2)n1,c1ccc(Nc2nccc(-c3ccc(NC4CC4)nc3)n2)cc1
Cn1nccc1-c1ccnc(Nc2ccccc2)n1,c1ccc(Nc2nccc(-c3ccn[nH]3)n2)cc1
O=C1NCN(c2cccc(-c3ccnc(NC4CC4)n3)c2)C1=O,O=C1NCN(c2cccc(-c3ccnc(NC4CC4)n3)c2)C1=O
NC(=O)c1ccccc1Nc1nc(NC2CC2F)ncc1Cl,c1ccc(Nc2ccnc(NC3CC3)n2)cc1
NC1CCC(CNc2nc(Nc3ccccc3)ncc2Cl)C1,c1ccc(Nc2nccc(NCC3CCCC3)n2)cc1
NS(=O)c1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
COc1cc(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)c(Cl)cn1,c1cc(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)ccn1
C=C1CCC(Nc2nccc(-c3ccc(F)cc3)n2)C1,C=C1CCC(Nc2nccc(-c3ccccc3)n2)C1
C#Cc1ncc(-c2ccnc(Nc3ccccc3)n2)c(F)c1F,c1ccc(Nc2nccc(-c3cccnc3)n2)cc1
Brc1cccc(-c2ccnc(NC3COC3)n2)c1,c1ccc(-c2ccnc(NC3COC3)n2)cc1
O=c1nc(Nc2nc(NC3CC3)ncc2Cl)c(C2CC2)c[nH]1,O=c1nc(Nc2ccnc(NC3CC3)n2)c(C2CC2)c[nH]1
O=c1cc(Nc2nccc(-c3ccccc3)n2)nc[nH]1,O=c1cc(Nc2nccc(-c3ccccc3)n2)nc[nH]1
O=C(Nc1ccc(-c2ccnc(NC3CC3)n2)cc1)c1ccccc1,O=C(Nc1ccc(-c2ccnc(NC3CC3)n2)cc1)c1ccccc1
Brc1cc(Nc2nccc(-c3ccccc3)n2)ccc1N1CCOCC1,c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1
c1cc(-c2cn[nH]c2C2CC2)nc(NC2CCCCC2)n1,c1cc(-c2cn[nH]c2C2CC2)nc(NC2CCCCC2)n1
CCn1ncc(-c2ccnc(NC3CCC(F)C3)n2)c1Cl,c1cc(-c2cn[nH]c2)nc(NC2CCCC2)n1
OCCCNc1nccc(-c2ccnc(NC3CC3)n2)n1,c1cc(-c2ccnc(NC3CC3)n2)ncn1
OCCCn1cc(-c2ccnc(NC3CC3)n2)cn1,c1cc(-c2cn[nH]c2)nc(NC2CC2)n1
Nc1nccc(-c2ccnc(NC3CCC(CC4CC4)CC3)n2)n1,c1cc(-c2ccnc(NC3CCC(CC4CC4)CC3)n2)ncn1
NCNc1ccc(-c2ccnc(Nc3cccc(Cl)c3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
CCC1CCC(Nc2nccc(-c3cccc(NC)c3Cl)n2)CC1,c1ccc(-c2ccnc(NC3CCCCC3)n2)cc1
O=C1CC(Nc2nccc(-c3ccccc3)n2)CN1,O=C1CC(Nc2nccc(-c3ccccc3)n2)CN1
NC(=O)c1nc(Nc2ccc(-c3ccnc(NC4CC4)c3)cc2)ncc1F,c1cnc(Nc2ccc(-c3ccnc(NC4CC4)c3)cc2)nc1
CN(c1ncc(Cl)c(-c2ccnc(Nc3ccccc3)n2)n1)C1CCCCC1,c1ccc(Nc2nccc(-c3ccnc(NC4CCCCC4)n3)n2)cc1
CN1CCC(Nc2nccc(-c3cn(CCN4CC4)c4ncccc34)n2)CC1,c1cnc2c(c1)c(-c1ccnc(NC3CCNCC3)n1)cn2CCN1CC1
Nc1nc(Nc2ccc(-c3ccnc(NC4CC4)n3)cc2)ncc1Br,c1cnc(Nc2ccc(-c3ccnc(NC4CC4)n3)cc2)nc1
Clc1cnc(NC2CC2)nc1Nc1nccc(-c2ccccc2)n1,c1ccc(-c2ccnc(Nc3ccnc(NC4CC4)n3)n2)cc1
O=c1[nH]cccc1Nc1nc(Nc2ccccc2)ncc1Cl,O=c1[nH]cccc1Nc1ccnc(Nc2ccccc2)n1
CN1CCC(Nc2nccc(-c3cnn(C)c3)n2)CC1,c1cc(-c2cn[nH]c2)nc(NC2CCNCC2)n1
O=Cc1ccc(-c2ccnc(NC3CC3)n2)cc1F,c1ccc(-c2ccnc(NC3CC3)n2)cc1
Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC1CCC(F)CC1,O=C1Nc2ccccc2C1=Cc1cc(C(=O)NC2CCCCC2)c[nH]1
COC(=O)c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
CN1CCC(Nc2ccc(Nc3nccc(-c4ccccc4)n3)cc2)CC1,c1ccc(-c2ccnc(Nc3ccc(NC4CCNCC4)cc3)n2)cc1
CN1CCC(Nc2nc(Nc3ccccc3C(N)=O)ncc2Br)CC1,c1ccc(Nc2nccc(NC3CCNCC3)n2)cc1
Cc1c(-c2ccnc(NC3CCC(N)CC3)n2)cnn1C1CCOC1,c1cc(-c2cnn(C3CCOC3)c2)nc(NC2CCCCC2)n1
Fc1ccc(-c2ccnc(NC3C=CCCC3)n2)cc1,C1=CC(Nc2nccc(-c3ccccc3)n2)CCC1
Cn1ncc(-c2ccnc(NC3CC3)n2)c1CCCO,c1cc(-c2cn[nH]c2)nc(NC2CC2)n1
CC(C)c1ncc(-c2ccnc(Nc3ccccc3)n2)cn1,c1ccc(Nc2nccc(-c3cncnc3)n2)cc1
O=C1N=C(Nc2ccc(-c3ccnc(Nc4ccc(F)cc4)c3)cc2)NC1=O,O=C1N=C(Nc2ccc(-c3ccnc(Nc4ccccc4)c3)cc2)NC1=O
O=C1NCCC1c1c(-c2ccnc(Nc3ccc(Cl)cc3)n2)cnn1C1CC1,O=C1NCCC1c1c(-c2ccnc(Nc3ccccc3)n2)cnn1C1CC1
Cn1ncc(-c2ccnc(Nc3ccc(P)cc3)n2)c1F,c1ccc(Nc2nccc(-c3cn[nH]c3)n2)cc1
Cc1ccc(-c2ccnc(Nc3ccc(C(=O)N(C)C)cc3)n2)s1,c1ccc(Nc2nccc(-c3cccs3)n2)cc1
CC1CCC(Nc2ncc(-c3ccnc(NC4CC4)n3)c(NC3CC3)n2)C1,c1cc(-c2cnc(NC3CCCC3)nc2NC2CC2)nc(NC2CC2)n1
CCn1cc(-c2ccnc(NC3CCC(F)C3)n2)cn1,c1cc(-c2cn[nH]c2)nc(NC2CCCC2)n1
O=C1CC(Nc2nccc(-c3c[nH]c4ncccc34)n2)C1,O=C1CC(Nc2nccc(-c3c[nH]c4ncccc34)n2)C1
CCc1c(-c2ccnc(NC3CC=CCC3)n2)cnn1C,C1=CCC(Nc2nccc(-c3cn[nH]c3)n2)CC1
CCc1c(-c2ccnc(NC3CC3)n2)c2cccnc2n1CCN(C)CC,c1cnc2[nH]cc(-c3ccnc(NC4CC4)n3)c2c1
Clc1nccc(-c2nc(NC3CCOCC3)ncc2Cl)n1,c1cc(-c2ccnc(NC3CCOCC3)n2)ncn1
O=C1NC(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)c2ccccc21,O=C1NC(Nc2nccc(-c3ccnc(NC4CC4)n3)n2)c2ccccc21
CNc1cc(-c2[nH]c(SC)nc2-c2ccc(Cl)cc2)ccn1,c1ccc(-c2nc[nH]c2-c2ccncc2)cc1
CCC(CO)c1[nH]ncc1-c1ccnc(NC2CC2)n1,c1cc(-c2cn[nH]c2)nc(NC2CC2)n1
O=C(c1ccc(Nc2nccc(-c3cnn(C4CC4)c3)n2)cc1)N1CCC(CO)C1,O=C(c1ccc(Nc2nccc(-c3cnn(C4CC4)c3)n2)cc1)N1CCCC1
O=S1CCC(Nc2nccc(-c3cn(C4CCOCC4)c4ncccc34)n2)CC1,O=S1CCC(Nc2nccc(-c3cn(C4CCOCC4)c4ncccc34)n2)CC1
c1cnc2[nH]cc(-c3ccnc(NC4CCCOCC4)n3)c2c1,c1cnc2[nH]cc(-c3ccnc(NC4CCCOCC4)n3)c2c1
Brc1ccc(-c2ccnc(Nc3ccc(N4CC4)cc3)n2)cc1,c1ccc(-c2ccnc(Nc3ccc(N4CC4)cc3)n2)cc1
Fc1cc(-c2ccnc(NC3CC3)n2)ccc1-c1ccc(C2CC2)nc1,c1cc(-c2ccc(-c3ccc(C4CC4)nc3)cc2)nc(NC2CC2)n1
COc1c(-c2ccnc(NC3CCCC3)n2)cnn1C,c1cc(-c2cn[nH]c2)nc(NC2CCCC2)n1
c1ccc(Nc2nccc(-c3ccc(NC4CC4)cc3)n2)cc1,c1ccc(Nc2nccc(-c3ccc(NC4CC4)cc3)n2)cc1
NC1CCC(Nc2nccc(-c3c[nH]c4ncccc34)n2)CC1F,c1cnc2[nH]cc(-c3ccnc(NC4CCCCC4)n3)c2c1
O=Cc1ccc2nccc(NC(=O)Nc3cccc(C(F)(F)F)n3)c2c1,O=C(Nc1ccccn1)Nc1ccnc2ccccc12
NC(=O)c1ccccc1Nc1nc(Nc2cnccn2)ncc1Cl,c1ccc(Nc2ccnc(Nc3cnccn3)n2)cc1
O=C1Cc2ncc(-c3ccnc(NC4CC4)n3)cc2CN1,O=C1Cc2ncc(-c3ccnc(NC4CC4)n3)cc2CN1
C#Cc1cccc(Nc2nc(Nc3ccc(Cl)cc3)ncc2Cl)c1,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1
Cn1ncc(-c2ccnc(NC3CCCN(C4=CC(=O)C=C4)C3)n2)c1Cl,O=C1C=CC(N2CCCC(Nc3nccc(-c4cn[nH]c4)n3)C2)=C1
CC(=N)c1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1
Cc1[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCCC(N)=O,O=C1Nc2ccccc2C1=Cc1ccc[nH]1
